Periode,ID_Cabang,Wilayah,Nama_Cabang,No_Rekening,Nama_Nasabah,Sisa_Outstanding,Kolektibilitas
2024-11-30,CBG003,Surabaya,Cabang Darmo,5303706900,Farah Suartini,177770591,2
2024-11-30,CBG003,Surabaya,Cabang Darmo,999868172,"dr. Vanesa Adriansyah, M.Ak",298753360,3
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,145685709,Chelsea Hutagalung,154861763,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,3715770513,Harimurti Kusumo,233966722,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,3147131674,Taswir Manullang,296095632,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,3518013146,Hani Budiman,168650048,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,2443140314,"Hj. Cornelia Saputra, S.T.",309859628,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,7203347230,Nilam Hastuti,294422260,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,6899373390,"KH. Caket Samosir, M.Kom.",197769608,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,9713483645,Lembah Permata,323522146,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,7978365750,Dr. Usyi Rajata,160142082,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,1966964842,Yusuf Rahayu,278226680,2
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,8111271462,Tgk. Mitra Wasita,252633413,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,8626380380,Hj. Elisa Pradana,427827160,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,6880546160,Gasti Megantara,313600048,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,6356048913,Nasrullah Rahmawati,330836530,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,7743035946,"Eluh Hardiansyah, S.E.I",228854588,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,9744386061,Kambali Hutasoit,128614335,5
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,6351920633,"drg. Salsabila Suryono, S.Farm",241978141,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,2826102110,Tira Prabowo,348775129,4
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,426950669,Adikara Sitorus,493676422,1
2024-11-30,CBG004,Medan,Cabang Gatot Subroto,2333443426,Pia Maryati,497552202,2
2024-11-30,CBG005,Makassar,Cabang Pettarani,4377483181,Violet Safitri,113540165,5
2024-11-30,CBG005,Makassar,Cabang Pettarani,6121941016,KH. Saiful Prasasta,454476008,3
2024-11-30,CBG005,Makassar,Cabang Pettarani,6390049313,"Sakura Pudjiastuti, S.Kom",409042816,5
2024-11-30,CBG005,Makassar,Cabang Pettarani,454947311,"Ajeng Pertiwi, M.M.",300805466,1
2024-11-30,CBG005,Makassar,Cabang Pettarani,4431458978,Mujur Maulana,210345356,1
2024-11-30,CBG005,Makassar,Cabang Pettarani,8009632363,Kenes Nugroho,287402394,1
2024-11-30,CBG005,Makassar,Cabang Pettarani,9609521841,Ciaobella Tarihoran,232406918,4
2024-11-30,CBG005,Makassar,Cabang Pettarani,5544476736,Hasan Maryati,333090725,3
2024-11-30,CBG005,Makassar,Cabang Pettarani,7790004754,Hasna Kusumo,219770647,4
2024-11-30,CBG005,Makassar,Cabang Pettarani,488297245,"Dr. Reza Nainggolan, S.Pd",449625728,5
2024-11-30,CBG005,Makassar,Cabang Pettarani,8866040438,Sari Hassanah,477418127,1
2024-11-30,CBG005,Makassar,Cabang Pettarani,7124345974,"Baktiono Setiawan, S.Gz",172351691,5
2024-11-30,CBG005,Makassar,Cabang Pettarani,5537460283,"Drs. Lidya Prayoga, M.Farm",496870239,2
2024-11-30,CBG005,Makassar,Cabang Pettarani,1312157430,Balamantri Mandala,155136938,4
2024-11-30,CBG005,Makassar,Cabang Pettarani,2106085124,"R.A. Farhunnisa Ramadan, M.Pd",317615282,3
2024-11-30,CBG005,Makassar,Cabang Pettarani,9741938690,Uchita Purwanti,402052730,3
2024-11-30,CBG005,Makassar,Cabang Pettarani,3251436683,Yuliana Napitupulu,485334268,4
2024-11-30,CBG005,Makassar,Cabang Pettarani,7505453757,Vero Widodo,399163803,4
2024-11-30,CBG005,Makassar,Cabang Pettarani,7360507733,Maya Situmorang,285084598,1
2024-11-30,CBG005,Makassar,Cabang Pettarani,9997642588,Nova Suartini,109105703,5
2024-11-30,CBG006,Semarang,Cabang Pandanaran,8982302769,Dt. Galak Sihotang,273613175,2
2024-11-30,CBG006,Semarang,Cabang Pandanaran,1777480965,"Makuta Rahayu, M.Ak",422236169,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,2017664219,Rahmi Hutasoit,267739634,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,3769407475,Tantri Mardhiyah,219156652,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,3651592238,Jumari Kuswoyo,200635878,5
2024-11-30,CBG006,Semarang,Cabang Pandanaran,5669513642,Artanto Prayoga,460027053,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,9685206780,"Saadat Gunawan, S.E.",161120324,2
2024-11-30,CBG006,Semarang,Cabang Pandanaran,1986100065,"Agnes Jailani, M.M.",268903268,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,9493950274,"Yono Kusumo, S.E.I",453980070,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,197930484,"Halim Prasetyo, S.E.",362868369,5
2024-11-30,CBG006,Semarang,Cabang Pandanaran,2272526420,Yani Hidayat,272182927,4
2024-11-30,CBG006,Semarang,Cabang Pandanaran,4825999882,Surya Aryani,185211693,2
2024-11-30,CBG006,Semarang,Cabang Pandanaran,8662977173,"T. Banara Yolanda, S.I.Kom",249048202,4
2024-11-30,CBG006,Semarang,Cabang Pandanaran,2361839583,Zulfa Nashiruddin,367567625,2
2024-11-30,CBG006,Semarang,Cabang Pandanaran,226724440,Kanda Lestari,333060073,5
2024-11-30,CBG006,Semarang,Cabang Pandanaran,8966625721,Jaeman Suwarno,390147702,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,4472003306,Salimah Melani,387805315,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,3044376517,Najam Wacana,331172778,5
2024-11-30,CBG006,Semarang,Cabang Pandanaran,4609524306,Kamaria Susanti,117822236,1
2024-11-30,CBG006,Semarang,Cabang Pandanaran,4961159683,Shakila Simanjuntak,390326344,2
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,8824941181,Najwa Kuswoyo,149781270,5
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,3292172395,"Hilda Widiastuti, S.Psi",427954980,1
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,1560315210,Diana Rahimah,251651244,1
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,8195213482,Harto Wijayanti,336802251,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,1438784129,R. Umi Natsir,240948039,2
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,7860847144,Latika Prasetyo,346668273,4
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,4627847462,Farhunnisa Nasyidah,233451833,2
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,7067480811,"T. Gambira Salahudin, S.Kom",216506726,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,165330472,Danuja Mardhiyah,349366036,1
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,4874061944,Dariati Pradana,273300988,5
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,8932449411,Wahyu Namaga,461639526,5
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,7269779598,Elon Tarihoran,249450724,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,7406057030,Estiono Situmorang,488955820,4
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,5604953209,"Devi Oktaviani, S.Farm",375410897,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,9583453585,"Asirwada Halim, M.Pd",425395221,4
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,9351992313,"Asirwanda Yuniar, S.Farm",187181034,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,8677145270,"drg. Bagus Januar, S.Kom",460877862,4
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,8275967848,Maryadi Saefullah,442162900,3
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,6436789126,"Tgk. Lidya Prastuti, S.Sos",248466805,2
2024-11-30,CBG007,Yogyakarta,Cabang Malioboro,1548078691,Zalindra Sirait,199032446,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,8729403654,Cahyanto Wastuti,318567890,2
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,2642702395,"R.A. Vicky Adriansyah, S.E.I",158257082,3
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,8640532582,Faizah Wulandari,468163223,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,9435424196,Lili Wibisono,266154722,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,999038644,"Prasetyo Narpati, S.IP",133091974,4
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,6113076105,Tgk. Kiandra Mahendra,155720439,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,8389305729,"drg. Maimunah Napitupulu, M.M.",459321774,2
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,1283379742,Erik Susanti,422046146,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,6129403060,"R.A. Kiandra Saptono, M.Pd",295865431,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,1163558887,Fitria Yulianti,457379524,4
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,1391635547,Eka Mayasari,322048588,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,5545878475,"Taufan Pratiwi, M.Farm",334330846,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,5646885867,"R. Kayun Habibi, S.T.",231695548,2
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,2725459528,"Jessica Hidayanto, S.H.",261509460,2
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,9225882005,Violet Zulaika,103430951,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,7312001291,Ibrahim Mandasari,438199029,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,3411688661,Ida Waluyo,469471718,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,9756795457,Maman Hutapea,437802802,5
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,5186785545,"R. Ina Natsir, S.Pd",354270280,1
2024-11-30,CBG008,Denpasar,Cabang Teuku Umar,3813845918,Darmanto Sitorus,380972084,1
2024-11-30,CBG009,Palembang,Cabang Sudirman,1425978252,"Mumpuni Hardiansyah, S.Pd",259921542,1
2024-11-30,CBG009,Palembang,Cabang Sudirman,4974985017,"Jane Dabukke, S.E.I",109806878,1
2024-11-30,CBG009,Palembang,Cabang Sudirman,6647765034,"Amelia Permata, S.IP",242080069,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,3848042838,Lurhur Marbun,407769621,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,7362872380,Rahmi Nainggolan,259966973,3
2024-11-30,CBG009,Palembang,Cabang Sudirman,28095112,"Luhung Sitompul, S.Farm",291841718,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,465443698,Citra Sihotang,420958884,4
2024-11-30,CBG009,Palembang,Cabang Sudirman,4431713975,drg. Citra Suryatmi,371321014,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,7260512713,Eka Waskita,433296986,3
2024-11-30,CBG009,Palembang,Cabang Sudirman,7361698393,"Tari Widodo, S.Gz",232863785,1
2024-11-30,CBG009,Palembang,Cabang Sudirman,5099514846,Galih Permadi,262531512,3
2024-11-30,CBG009,Palembang,Cabang Sudirman,2658655937,"drg. Mila Irawan, S.Farm",499932835,2
2024-11-30,CBG009,Palembang,Cabang Sudirman,2282194087,Kania Kuswoyo,120685935,3
2024-11-30,CBG009,Palembang,Cabang Sudirman,920010379,dr. Setya Saragih,104229048,2
2024-11-30,CBG009,Palembang,Cabang Sudirman,539298972,Cut Hesti Thamrin,237909835,4
2024-11-30,CBG009,Palembang,Cabang Sudirman,2731147763,"H. Pandu Aryani, S.Sos",168298886,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,337381823,Zahra Safitri,166923160,2
2024-11-30,CBG009,Palembang,Cabang Sudirman,4586232055,Gangsa Mustofa,188739505,2
2024-11-30,CBG009,Palembang,Cabang Sudirman,9719747202,Banawi Anggraini,478062788,5
2024-11-30,CBG009,Palembang,Cabang Sudirman,8535979050,Jelita Winarno,403914114,3
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,4408888663,"Salsabila Mandala, M.TI.",404223662,2
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,5648755423,Kezia Hartati,482479587,3
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,2896209483,Dt. Darijan Uwais,288568020,2
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,6744862832,"Puti Azalea Maryadi, S.Pd",416118416,5
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,1385826188,"Drs. Ira Januar, S.Pt",174447444,2
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,9983680550,Umi Damanik,483452229,4
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,4552573390,Ana Wahyuni,142749855,5
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,6849646456,Padma Yuliarti,362717092,1
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,7301301139,Ajimat Dabukke,337131332,4
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,7202103644,Zalindra Kurniawan,374582452,4
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,8656600531,Luwar Hardiansyah,294352399,3
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,9227675089,Samiah Dabukke,476182674,1
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,9130609651,"R.M. Jagapati Waskita, S.Kom",308587413,1
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,9131928053,Jessica Januar,113294162,2
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,581694719,Karya Winarno,479952664,4
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,7222456310,Samiah Situmorang,490072732,2
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,6231265906,Gasti Susanti,379671780,1
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,1705982628,Soleh Prabowo,213817539,3
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,2215216325,Melinda Widiastuti,178505124,3
2024-11-30,CBG010,Balikpapan,Cabang MT Haryono,9882612377,Hj. Titi Permata,200304308,3
2024-12-31,CBG001,Jakarta,Cabang Sudirman,520543133,Mustofa Pradipta,253122746,4
2024-12-31,CBG001,Jakarta,Cabang Sudirman,5728686321,Mulyono Suryatmi,419120233,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,8256371676,Humaira Purnawati,233591323,4
2024-12-31,CBG001,Jakarta,Cabang Sudirman,7064244096,"Puti Najwa Wastuti, S.H.",487619966,1
2024-12-31,CBG001,Jakarta,Cabang Sudirman,8569952448,Najwa Wacana,400807220,3
2024-12-31,CBG001,Jakarta,Cabang Sudirman,9330705801,Kamaria Fujiati,413336359,5
2024-12-31,CBG001,Jakarta,Cabang Sudirman,1177067402,Cahyono Mardhiyah,231622722,3
2024-12-31,CBG001,Jakarta,Cabang Sudirman,9146421289,Prabu Kuswandari,461878352,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,1805053887,Uchita Sitorus,278985043,3
2024-12-31,CBG001,Jakarta,Cabang Sudirman,1468036353,Tirta Wibisono,238702975,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,2896180666,Yessi Suryono,411505702,1
2024-12-31,CBG001,Jakarta,Cabang Sudirman,9591989549,Rahayu Susanti,116255105,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,3381768778,Ir. Tami Siregar,290055148,1
2024-12-31,CBG001,Jakarta,Cabang Sudirman,1620961549,Yuliana Pratama,366863548,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,2568919877,R. Usyi Kusumo,196247567,4
2024-12-31,CBG001,Jakarta,Cabang Sudirman,5383245180,Harto Situmorang,373500314,4
2024-12-31,CBG001,Jakarta,Cabang Sudirman,418627240,"Liman Tarihoran, S.H.",435042140,4
2024-12-31,CBG001,Jakarta,Cabang Sudirman,3570372275,Mutia Rahayu,174484874,3
2024-12-31,CBG001,Jakarta,Cabang Sudirman,9359373985,Karen Purnawati,429214294,2
2024-12-31,CBG001,Jakarta,Cabang Sudirman,5865806761,Irfan Permadi,325549965,1
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,4354392652,dr. Atma Hardiansyah,213935500,1
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,3433129038,Ir. Kasiran Januar,410724682,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,1967084063,"Oskar Sinaga, S.I.Kom",105358240,2
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,9706435935,R. Nadine Wahyudin,347799721,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,4626355064,"R. Maimunah Hakim, S.Kom",334579526,3
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,6567110116,R. Paramita Oktaviani,489782959,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,8934182938,Drs. Ana Saragih,119721036,3
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,7007084728,"Gilda Lestari, M.TI.",262944802,3
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,1528217428,Harsana Lailasari,134557188,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,5747444176,Puti Zalindra Situmorang,178154591,2
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,3811904689,Edi Pradana,272055107,2
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,6672815673,"Titi Ramadan, S.Gz",299542974,4
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,3599127443,"Dt. Anom Purnawati, M.M.",393045165,1
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,2816152909,Cawisadi Tarihoran,477328334,3
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,5828183225,Intan Prabowo,287388517,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,9540069897,"Tgk. Unggul Dabukke, S.Gz",249965284,4
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,1533376455,Wardaya Susanti,405498707,3
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,5929310118,"Fitriani Sihombing, S.Ked",316894702,1
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,8274284253,"Dt. Saiful Putra, S.I.Kom",140148172,5
2024-12-31,CBG002,Bandung,Cabang Asia Afrika,3994144042,"Cawuk Prakasa, S.IP",416411901,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,1352347323,Karen Haryanto,172076691,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,2542834933,"dr. Fitriani Suryono, S.E.I",203222852,2
2024-12-31,CBG003,Surabaya,Cabang Darmo,1278259989,Viktor Adriansyah,389071271,2
2024-12-31,CBG003,Surabaya,Cabang Darmo,4979178456,Zizi Sihombing,181737216,1
2024-12-31,CBG003,Surabaya,Cabang Darmo,7386343465,"Farah Andriani, S.IP",310954113,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,9663719980,Yuni Mansur,345702872,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,3151127703,"Anita Firgantoro, M.Kom.",400020252,5
2024-12-31,CBG003,Surabaya,Cabang Darmo,2704083561,Paulin Halimah,228859337,1
2024-12-31,CBG003,Surabaya,Cabang Darmo,438077531,Elvina Wastuti,133662786,1
2024-12-31,CBG003,Surabaya,Cabang Darmo,3661188533,"Ir. Gambira Putra, S.Farm",375570784,5
2024-12-31,CBG003,Surabaya,Cabang Darmo,7399751139,Dr. Cahya Saputra,258479468,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,9656952390,Victoria Anggraini,333574859,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,2430612392,Harimurti Mahendra,221891352,4
2024-12-31,CBG003,Surabaya,Cabang Darmo,220591455,"Heru Halimah, S.Pd",143034186,2
2024-12-31,CBG003,Surabaya,Cabang Darmo,7384902962,"Hari Mustofa, S.Ked",313790894,3
2024-12-31,CBG003,Surabaya,Cabang Darmo,6039815320,drg. Ghani Farida,364872598,4
2024-12-31,CBG003,Surabaya,Cabang Darmo,8909320341,Dadap Thamrin,146099896,5
2024-12-31,CBG003,Surabaya,Cabang Darmo,9606894407,Wakiman Marpaung,255756277,1
2024-12-31,CBG003,Surabaya,Cabang Darmo,8145757662,Ir. Oni Nuraini,103756894,2
2024-12-31,CBG003,Surabaya,Cabang Darmo,6293362821,dr. Agnes Manullang,151462110,4
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,4729621319,T. Saadat Sitorus,498305160,2
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7989567543,Unjani Saptono,459487960,5
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,6058026894,Shakila Suwarno,367428077,2
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,6528611409,Kartika Pratama,265474892,3
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,4439084867,Paramita Suwarno,428162510,3
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,6237212668,Kiandra Rahmawati,477299008,2
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,1096163588,"Dr. Ajeng Prasetya, S.T.",251905907,4
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,4852583428,"T. Dadi Prayoga, S.H.",451953851,1
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,5249385117,"Puti Ulya Laksita, S.H.",126190665,4
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7617600355,Zaenab Suartini,109621656,5
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,762148022,Zelda Mandala,190460895,1
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7183819868,Puspa Kuswoyo,271458215,4
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,5691742985,"Zahra Prayoga, S.Kom",470993456,1
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7126240353,dr. Naradi Suartini,405218425,3
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7216503011,Omar Melani,111987885,4
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,1275641647,"Imam Prasetya, S.H.",439755337,5
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,2181845528,Laila Mahendra,295282203,5
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,2020610899,dr. Ina Salahudin,217134315,1
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,2644083851,"Umi Aryani, M.M.",458412487,1
2024-12-31,CBG004,Medan,Cabang Gatot Subroto,7055104249,Laras Nuraini,359701284,3
2024-12-31,CBG005,Makassar,Cabang Pettarani,3960981380,Simon Siregar,276519990,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,3383416587,"Gamanto Hutasoit, S.H.",318806910,4
2024-12-31,CBG005,Makassar,Cabang Pettarani,3576812276,"Cut Kamaria Sitompul, M.TI.",141906841,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,7714463407,"drg. Wulan Padmasari, M.Farm",294610839,5
2024-12-31,CBG005,Makassar,Cabang Pettarani,2055757230,"Zamira Santoso, S.Pt",243661845,5
2024-12-31,CBG005,Makassar,Cabang Pettarani,6074573194,Makara Pratiwi,250564237,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,9010496837,Mursita Permadi,329737426,4
2024-12-31,CBG005,Makassar,Cabang Pettarani,5689050266,Balamantri Pradipta,241468004,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,653528244,Vanesa Hidayat,448818338,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,3041766067,Najib Yuniar,443416086,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,790063242,Hardana Suartini,200682427,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,5720292396,Jumari Prasasta,231704723,4
2024-12-31,CBG005,Makassar,Cabang Pettarani,2543714101,Yuliana Yuniar,343451883,4
2024-12-31,CBG005,Makassar,Cabang Pettarani,637404843,Kezia Mustofa,214375947,5
2024-12-31,CBG005,Makassar,Cabang Pettarani,5612107712,"Joko Rahayu, S.Gz",341342769,4
2024-12-31,CBG005,Makassar,Cabang Pettarani,1042825903,Salman Nuraini,188209469,2
2024-12-31,CBG005,Makassar,Cabang Pettarani,9015888940,"Dt. Prayogo Padmasari, S.Gz",477662233,2
2024-12-31,CBG005,Makassar,Cabang Pettarani,6916043869,"Dian Siregar, S.Pt",234538861,1
2024-12-31,CBG005,Makassar,Cabang Pettarani,6782558331,Hasta Winarno,139963738,3
2024-12-31,CBG005,Makassar,Cabang Pettarani,6473228240,Estiono Situmorang,381160466,5
2024-12-31,CBG006,Semarang,Cabang Pandanaran,6019649854,Adinata Kuswoyo,102170875,3
2024-12-31,CBG006,Semarang,Cabang Pandanaran,877128711,Cahya Mangunsong,471375919,5
2024-12-31,CBG006,Semarang,Cabang Pandanaran,4784123568,Kemba Narpati,470730757,2
2024-12-31,CBG006,Semarang,Cabang Pandanaran,91621230,Dr. Tari Widiastuti,100377567,2
2024-12-31,CBG006,Semarang,Cabang Pandanaran,1206439679,"Tgk. Puji Padmasari, S.Kom",291225890,2
2024-12-31,CBG006,Semarang,Cabang Pandanaran,5780055849,Purwanto Aryani,150215956,5
2024-12-31,CBG006,Semarang,Cabang Pandanaran,9131172519,"Ir. Yani Rahimah, S.Pt",248641904,5
2024-12-31,CBG006,Semarang,Cabang Pandanaran,8143421074,Drs. Rahayu Latupono,185819909,2
2024-12-31,CBG006,Semarang,Cabang Pandanaran,3307260582,Azalea Mangunsong,354682906,5
